match_id,home_vote,away_vote
12368795,0,0
12368796,0,0
12368797,0,0
12368798,0,2
12368799,0,0
12368800,0,0
12368801,0,0
12368802,2,0
12368803,0,0
12368804,0,0
12368805,0,0
12368806,0,2
12368807,2,0
12368808,0,0
12368809,0,0
12368810,0,0
12368811,0,0
12368812,0,0
12369039,4,0
12369042,0,0
12369047,0,0
12369048,0,0
12369050,0,0
12369051,0,0
12369052,0,0
12369492,0,0
12369493,0,0
12369494,0,0
12337396,2656,1966
12337456,1940,1426
12339506,8906,874
12361593,1180,5584
12361594,1408,4136
12361596,1884,216
12361598,168,192
12361599,78,24
12361600,164,1448
12361601,2640,130
12361602,3046,1304
12361603,632,1102
12361604,80,1088
12361605,150,1828
12361609,366,3368
12361610,1886,300
12361612,3300,1174
12361614,1354,986
12361615,1284,1990
12361616,626,250
12361618,2408,170
12361619,16,194
12361620,254,2984
12361626,424,100
12361628,936,1888
12361629,1424,46
12361630,80,1708
12361641,1866,52
12361883,66,1304
12361884,600,238
12361885,1596,3612
12361886,3514,1196
12361887,182,4520
12361888,2744,1094
12361889,4358,562
12361890,560,7104
12361891,1966,604
12361892,374,1614
12361893,426,5138
12361894,2708,394
12361895,7940,464
12361896,544,3380
12361897,2462,1222
12361898,454,2862
12361899,3646,3478
12361900,2996,110
12361901,8002,1746
12361902,2522,2466
12361903,810,4350
12361904,5862,400
12361905,9290,176
12361907,180,4460
12361914,496,740
12361919,5568,13186
12361920,84,1472
12361924,36,468
12361926,488,3708
12361927,2468,846
12361928,3542,462
12361929,492,4218
12365519,142,220
12365889,268,68
12365972,188,192
12365979,62,100
12365993,248,136
12366011,90,42
12366017,3572,210
12366018,268,1482
12366019,688,2812
12366020,10,380
12366021,22,2392
12366022,1448,116
12366024,4,4084
12366027,2426,1160
12366029,184,404
12366030,420,586
12366031,2386,80
12366032,1834,220
12366033,44,2310
12366037,22,2
12366039,90,14
12366042,68,16
12366088,58,54
12366182,122,2290
12366183,7014,292
12366185,9930,1506
12366187,908,3644
12366189,8224,130
12366191,838,3460
12366194,3394,946
12366196,1574,920
12366197,754,4892
12366199,1678,604
12366208,460,1598
12366216,1260,380
12366590,194,158
12366603,180,112
12366614,124,286
12367029,130,282
12367471,98,64
12367481,8,34
12367482,0,2
12367483,2,2
12367484,0,0
12367485,4,0
12367486,0,0
12367487,12,0
12367488,18,0
12367489,0,0
12367490,20,0
12367491,14,2
12367492,4,0
12367493,46,2
12367494,0,0
12367495,2,24
12367496,8,10
12367497,0,0
12367498,0,0
12367499,2,0
12367500,0,0
12367501,0,20
12367502,2,6
12367503,2,0
12367504,0,0
12367505,4,0
12367506,0,6
12367507,0,2
12367508,2,2
12367509,0,0
12367510,2,4
12367511,0,0
12367512,0,0
12367534,34,60
12367535,4,16
12367536,6,6
12367537,8,2
12367538,2,4
12367539,8,2
12367540,0,0
12367541,0,0
12367542,2,4
12367543,0,2
12367544,4,0
12367545,0,0
12367546,0,0
12367547,0,0
12367548,0,0
12367549,0,2
12367550,6,0
12367551,0,0
12367552,0,0
12367553,4,26
12367554,4,8
12367555,0,0
12367556,0,0
12367557,0,0
12367558,0,4
12367559,2,0
12367560,0,0
12367561,24,12
12367562,0,2
12367563,0,0
12367564,8,4
12367565,8,0
12367566,0,0
12367581,66,18
12367588,142,68
12367625,112,14
12367728,90,88
12367800,8,138
12367834,14,52
12367888,224,92
12367934,78,158
12368071,210,4
12368105,96,118
12368182,58,20
12368223,100,66
12368254,2,4
12368255,0,2
12368256,0,4
12368257,0,0
12368258,2,0
12368259,0,0
12368260,0,0
12368261,0,0
12368262,0,0
12368263,0,0
12368264,2,0
12368265,0,0
12368266,0,6
12368267,0,0
12368268,0,4
12368269,0,2
12368271,4,4
12368363,12,2
12368364,2,0
12368365,2,4
12368366,18,12
12368367,4,0
12368368,4,0
12368369,2,4
12368370,16,16
12368371,12,0
12368372,8,0
12368373,2,0
12368374,6,6
12368375,0,8
12368376,2,16
12368377,12,0
12368378,2,8
12368384,8,2
12368386,0,0
12368387,0,2
12368388,2,2
12368389,2,4
12368390,0,0
12368391,2,0
12368392,0,0
12368393,0,0
12368394,0,0
12368395,0,0
12368396,4,2
12368397,4,0
12368398,2,2
12368399,4,0
12368400,4,2
12368401,0,0
12368412,0,4
12368413,14,2
12368414,2,2
12368415,8,2
12368416,0,0
12368417,2,0
12368418,4,0
12368419,4,2
12368420,0,4
12368421,10,0
12368422,0,12
12368423,0,10
12368424,0,0
12368425,0,0
12368426,0,12
12368427,12,0
12368437,0,0
12368438,0,4
12368439,0,0
12368440,10,4
12368441,2,2
12368442,0,4
12368443,0,0
12368444,2,0
12368445,8,10
12368446,2,10
12368447,0,0
12368451,6,0
12368452,0,0
12368453,4,2
12368454,2,8
12368455,0,4
12368456,0,0
12368457,0,0
12368459,0,0
12368460,0,0
12368461,4,0
12368485,8,10
12368486,32,24
12368487,78,368
12368490,72,112
12368491,4,14
12368492,0,2
12368493,0,2
12368494,0,6
12368495,2,2
12368496,2,0
12368497,0,2
12368498,0,0
12368499,0,4
12368500,2,0
12368501,0,8
12368502,2,0
12368503,2,0
12368504,4,0
12368505,0,0
12368506,0,0
12368507,0,2
12368508,6,0
12368509,0,2
12368510,2,0
12368511,0,4
12368512,0,0
12368513,2,0
12368514,2,0
12368515,2,2
12368516,0,0
12368517,2,4
12368518,0,0
12368519,0,2
12368520,2,0
12368521,2,0
12368522,0,0
12368527,6,34
12368533,258,38
12368534,184,32
12368535,176,70
12368536,110,16
12368537,92,140
12368538,10,248
12368539,22,18
12368574,14,2
12368575,2,8
12368576,2,8
12368577,10,10
12368579,0,16
12368580,0,6
12368581,20,8
12368582,10,4
12368590,2,0
12368591,2,6
12368592,4,0
12368593,0,0
12368594,2,0
12368595,4,2
12368596,0,0
12368597,2,0
12368598,0,0
12368599,0,2
12368600,0,0
12368601,2,0
12368602,0,0
12368603,4,0
12368604,0,0
12368605,0,0
12368606,0,0
12368607,2,0
12368608,0,0
12368609,0,0
12368610,2,0
12368611,0,4
12368612,0,0
12368613,2,0
12368614,2,0
12368615,0,0
12368616,2,2
12368617,2,2
12368618,0,0
12368619,0,2
12368621,0,4
12368623,0,2
12368629,0,0
12368630,0,0
12368631,6,0
12368632,2,0
12368633,8,6
12368634,2,6
12368635,0,6
12368636,2,2
12368637,0,0
12368638,0,0
12368639,0,0
12368640,2,0
12368641,4,2
12368642,0,0
12368643,0,0
12368644,0,0
12368645,8,6
12368646,0,0
12368647,0,4
12368648,6,0
12368649,2,2
12368650,0,0
12368651,4,10
12368652,0,2
12368653,2,0
12368654,0,2
12368655,0,0
12368656,0,0
12368657,2,2
12368658,0,0
12368659,14,0
12368660,0,8
12368661,0,0
12368662,0,0
12368663,2,0
12368664,2,0
12368665,0,0
12368666,0,0
12368667,0,2
12368668,0,0
12368669,0,0
12368670,0,2
12368671,0,0
12368672,4,2
12368673,0,2
12368674,2,0
12368675,4,4
12368676,2,2
12368677,0,2
12368678,0,4
12368679,4,0
12368680,0,6
12368681,2,2
12368682,4,8
12368683,2,14
12368684,8,4
12368685,2,0
12368686,2,0
12368687,0,6
12368688,2,0
12368689,0,0
12368690,2,0
12368691,0,0
12368692,4,4
12368693,0,4
12368694,10,0
12368695,2,0
12368696,0,0
12368697,0,0
12368698,2,2
12368699,0,2
12368700,4,0
12368701,6,0
12368702,10,2
12368703,0,0
12368704,12,0
12368705,2,6
12368706,0,4
12368707,0,0
12368708,6,4
12368709,4,0
12368710,4,0
12368711,0,2
12368712,6,6
12368713,0,0
12368714,0,0
12368715,2,0
12368716,2,0
12368717,0,0
12368718,0,2
12368719,4,2
12368720,0,2
12368721,0,12
12368722,2,0
12368723,8,0
12368725,0,0
12368728,180,28
12368761,44,240
12368769,0,0
12368770,0,0
12368771,0,0
12368772,2,0
12368773,2,0
12368774,0,0
12368775,0,10
12368776,0,2
12368777,0,0
12368778,2,2
12368779,0,0
12368780,0,4
12368781,0,2
12368782,2,4
12368783,0,0
12368784,0,2
12368785,0,2
12368786,0,4
12368787,0,0
12368788,0,0
12368789,0,0
12368790,0,0
12368791,0,2
12368792,0,0
12368793,4,0
12368794,0,0
12368795,0,0
12368796,0,0
12368797,0,0
12368798,0,0
12368799,2,0
12368800,0,2
12368801,0,0
12368802,0,0
12368803,0,0
12368804,0,0
12368805,0,0
12368806,0,0
12368807,2,0
12368808,0,0
12368809,0,0
12368810,0,0
12368811,0,0
12368812,0,10
12368843,170,16
12368844,98,138
12368902,56,74
12369039,10,0
12369040,2,2
12369041,0,0
12369042,0,0
12369043,2,0
12369044,6,0
12369045,2,0
12369046,8,8
12369047,0,0
12369048,0,4
12369049,2,0
12369050,0,0
12369051,0,0
12369052,6,0
12369053,0,4
12369054,0,0
12369108,0,0
12369109,0,0
12369110,2,0
12369111,0,4
12369112,0,0
12369113,0,0
12369114,0,0
12369115,0,0
12369116,2,0
12369117,0,0
12369118,0,6
12369119,0,0
12369120,0,0
12369121,6,0
12369122,0,6
12369123,0,4
12369480,0,6
12369481,8,170
12369482,10,110
12369483,56,26
12369484,40,164
12369485,98,40
12369486,12,142
12369487,106,66
12369488,130,102
12369489,36,130
12369490,78,6
12369491,36,16
12369492,0,0
12369493,0,0
12369494,0,0
12369637,2,4
12369638,0,4
12369639,2,0
12369640,2,0
12369641,0,0
12369642,0,0
12369643,0,0
12369644,6,0
12369677,0,0
12369679,0,0
12369680,0,0
12369712,0,0
12369714,4,0
12369715,8,0
12369716,0,4
12369717,4,0
12369718,0,6
12369719,0,2
12369720,0,0
12369721,8,4
12369722,18,2
12369723,6,6
12369724,2,0
12369773,0,0
12369787,4,0
12369788,0,6
12369789,4,2
12369790,2,0
12369791,2,0
12369792,0,0
12369793,0,2
12369794,10,0
12369795,0,0
12369796,2,0
12369797,2,0
12369798,4,0
12369799,4,2
12369800,0,0
12369801,4,0
12369802,2,0
12369994,42,36
12370047,2,60
12370149,8,4
12370150,12,4
12370151,8,6
12370152,6,2
12370153,28,26
12370154,66,0
12370155,4,12
12370164,16,60
12370171,4,14
12370172,4,0
12370173,20,0
12370174,4,0
12370175,6,2
12370176,14,0
12370179,214,40
12370184,2,0
12370185,8,2
12370186,14,2
12370187,4,0
12370188,6,2
12370189,16,0
12370192,2,14
12370193,0,0
12370194,10,16
12370217,0,0
12370221,0,0
12370222,4,2
12370223,8,2
12370224,32,2
12370227,4,0
12370231,0,12
12370232,6,2
12370233,14,48
12370236,4,4
12370240,106,40
12370251,2,0
12370279,6,0
12370284,4,10
12370285,18,4
12370298,2,2
12370377,2,0
12370378,0,0
12370379,0,0
12370380,0,0
12370381,0,2
12370382,0,4
12370383,0,0
12370384,0,0
12370385,0,0
12370387,2,10
12370388,4,10
12370389,4,4
12370390,10,2
12370391,0,2
12370392,0,0
12370393,10,6
12370394,2,2
12370395,10,8
12370396,8,2
12370397,6,0
12370401,76,4
12370403,0,30
12370407,8,4
12370408,8,10
12370409,10,0
12370410,6,0
12370412,0,0
12370413,0,0
12370414,4,0
12370415,2,0
12370416,0,0
12370417,0,0
12370418,0,2
12370419,0,0
12370420,0,0
12370421,0,0
12370422,0,0
12370423,0,2
12370426,0,2
12370433,2,0
12370434,0,2
12370435,0,0
12370436,0,0
12370437,0,0
12370438,0,0
12370439,2,0
12370440,2,0
12370441,0,2
12370442,4,0
12370443,6,0
12370448,0,2
12370449,0,0
12370450,2,0
12370451,2,0
12370452,0,0
12370453,10,6
12370454,0,0
12370455,4,2
12370461,0,0
12370463,0,0
12370464,4,0
12370466,0,0
12370467,0,0
12370468,2,4
12370469,0,0
12370470,2,0
12370471,0,4
12370472,2,0
12370473,2,2
12370480,0,0
12370481,0,0
12370482,0,0
12370483,2,0
12370484,0,0
12370485,0,0
12370486,2,0
12370487,0,0
12370488,2,0
12370489,0,0
12370490,0,0
12370491,2,2
12370492,2,0
12370493,0,0
12370494,0,0
12370495,2,0
12370496,0,2
12370497,6,0
12370498,0,0
12370499,0,0
12370500,0,0
12370501,2,0
12370502,0,0
12370503,6,2
12370504,0,0
12370505,2,0
12370506,0,0
12370517,0,0
12370518,2,2
12370519,0,2
12370520,0,2
12370521,0,4
12370522,0,2
12370523,2,0
12370524,14,0
12370525,0,4
12370526,4,0
12370527,0,0
12370528,0,0
12370529,6,0
12370530,0,6
12370531,0,0
12370532,20,6
12370533,0,0
12370534,0,0
12370535,0,2
12370536,0,0
12370537,0,0
12370538,0,0
12370539,0,0
12370540,0,0
12370541,0,4
12370542,0,0
12370543,0,0
12370544,0,0
12370545,0,0
12370546,0,2
12370547,0,0
12370548,2,0
12370549,0,2
12370554,0,0
12370558,2,0
12370559,0,0
12370565,0,6
12370566,0,0
12370567,4,12
12370568,6,2
12370569,2,0
12370570,4,2
12370571,0,10
12370572,0,4
12370573,8,2
12370574,48,0
12370575,4,2
12370576,0,4
12370577,10,0
12370578,0,4
12370580,4,0
12370599,0,0
12370600,0,0
12370601,4,8
12370602,0,0
12370603,0,2
12370604,0,0
12370605,0,2
12370606,0,4
12370607,0,0
12370608,0,0
12370609,4,8
12370610,0,2
12370611,0,6
12370612,0,0
12370613,0,0
12370614,0,0
12370615,0,0
12370616,0,2
12370617,0,0
12370618,0,2
12370619,2,0
12370620,0,2
12370621,0,0
12370622,0,0
12370623,0,0
12370624,2,2
12370625,0,0
12370626,2,4
12370627,0,0
12370628,0,2
12370630,0,0
12370631,0,2
12370634,0,0
12370635,2,0
12370636,0,4
12370637,0,0
12370638,0,0
12370642,32,58
12370643,0,8
12370644,4,2
12370645,8,0
12370646,4,10
12370647,6,0
12370648,14,0
12370649,4,0
12370650,0,2
12370651,2,2
12370652,2,0
12370653,6,4
12370654,2,4
12370655,0,0
12370656,14,0
12370657,2,6
12370658,0,0
12370659,2,0
12370660,2,2
12370661,0,0
12370662,0,0
12370663,4,2
12370664,0,4
12370665,2,0
12370669,0,2
12370671,0,2
12370672,4,0
12370674,4,0
12370676,6,0
12370677,4,2
12370678,0,8
12370679,0,4
12370680,4,0
12370681,14,0
12370682,4,2
12370683,2,0
12370692,6,0
12370952,0,0
12370954,0,0
12370955,0,0
12370957,0,0
12370960,0,0
12370961,0,0
12370962,2,0
12370963,0,0
12370964,2,0
12370965,0,0
12370966,2,0
12370967,0,2
12370968,0,0
12370969,0,4
12370970,0,0
12370971,2,0
12370972,0,0
12370973,0,2
12370974,0,0
12370975,0,0
12361596,2636,360
12361598,1664,534
12361600,776,1486
12361601,4924,26
12361603,332,2692
12361604,608,1940
12361610,3672,474
12361611,886,7662
12361612,1248,1216
12361614,1404,1442
12361615,1362,1946
12361616,2718,242
12361618,1020,126
12361619,3434,1060
12361620,500,2668
12361621,1640,516
12361622,3110,516
12361624,1372,1304
12361625,486,838
12361626,3088,1650
12361628,734,712
12361629,1388,322
12361630,28,4742
12361632,5212,368
12361633,880,838
12361635,148,1040
12361636,3190,1020
12361637,826,532
12361639,364,2776
12361640,12,5154
12361641,5720,184
12361642,2298,626
12361644,32,416
12361646,1904,52
12361647,924,3340
12361648,0,42
12361650,10,858
12361651,738,0
12361665,396,2348
12361883,378,16072
12361884,910,8224
12361885,4010,1176
12361886,1200,1774
12361887,1276,640
12361888,4928,1812
12361889,9384,1546
12361891,6050,2048
12361892,526,6982
12361894,7508,1096
12361895,92,1212
12361896,676,4852
12361897,10058,1318
12361898,1494,7492
12361899,3608,456
12361902,6354,4394
12361903,156,3156
12361907,1050,120
12361908,2460,4844
12361909,1304,2578
12361910,3028,876
12361911,1142,886
12361912,1246,504
12361913,954,3956
12361914,6484,368
12361915,418,6166
12361916,836,5198
12361917,1470,7016
12361918,2760,12248
12361919,26676,20004
12361921,5376,906
12361922,6906,430
12361923,3820,1826
12361924,5122,214
12361925,6950,860
12361926,536,6318
12361927,2420,5346
12361928,4280,312
12361929,328,8322
12366016,376,2822
12366017,3364,528
12366018,2358,1888
12366020,2230,572
12366021,526,2060
12366022,762,136
12366023,630,2010
12366024,504,2038
12366025,500,524
12366027,1980,572
12366028,328,1898
12366029,192,2202
12366030,858,3278
12366031,5586,136
12366032,526,226
12366033,1550,360
12366182,606,7620
12366183,1934,428
12366185,7754,152
12366187,2248,6648
12366191,1222,1314
12366196,828,1158
12366197,2400,3908
12366199,3832,1698
12366202,124,6504
12366204,200,4268
12366206,1466,3564
12366208,1372,1900
12366210,1072,7428
12366212,964,2026
12366214,3886,3078
12366216,1244,744
12367490,0,10
12367493,6,4
12367495,2,8
12367496,10,0
12367497,2,0
12367501,0,10
12367559,2,4
12368366,10,6
12368376,6,0
12368386,0,0
12368388,2,0
12368392,2,0
12368398,2,4
12368437,0,4
12368438,10,2
12368440,2,2
12368441,14,20
12368442,0,0
12368444,2,2
12368445,0,8
12368446,6,6
12368447,0,2
12368490,32,6
12368534,222,18
12368539,82,108
12368574,4,10
12368575,0,14
12368605,2,0
12368606,2,0
12368608,6,0
12368621,0,2
12368629,0,0
12368632,0,0
12368633,14,0
12368634,2,6
12368636,6,6
12368640,2,0
12368645,0,4
12368646,0,0
12368647,2,4
12368648,4,2
12368649,2,0
12368650,0,4
12368651,4,0
12368654,0,2
12368655,0,0
12368656,2,0
12368659,18,2
12368660,0,6
12368661,0,0
12368662,0,2
12368663,2,2
12368664,4,4
12368665,2,0
12368672,2,2
12368674,6,0
12368675,2,0
12368676,4,0
12368678,4,6
12368679,2,0
12368683,4,2
12368689,0,0
12368692,4,4
12368695,8,0
12368696,0,0
12368699,0,2
12368700,2,2
12368703,4,0
12368714,0,0
12368715,2,0
12368716,0,0
12368718,0,4
12368719,2,2
12368723,12,0
12368725,0,0
12368728,54,100
12368761,22,130
12368771,0,0
12368774,0,0
12368779,0,0
12368780,0,2
12368782,0,0
12368783,0,0
12368785,0,0
12368788,0,0
12368804,0,0
12368812,0,12
12368841,104,370
12368842,178,50
12368843,60,256
12368844,222,414
12368845,370,352
12368846,594,70
12368847,28,22
12368848,332,260
12368902,14,40
12369039,0,2
12369040,0,2
12369041,0,0
12369042,0,0
12369043,2,0
12369044,0,0
12369045,2,0
12369046,4,4
12369047,0,0
12369048,0,2
12369049,2,0
12369050,0,0
12369051,0,0
12369052,0,2
12369053,0,4
12369054,0,0
12369108,0,0
12369109,0,0
12369110,0,0
12369111,0,0
12369112,0,0
12369113,0,0
12369114,0,0
12369115,6,0
12369116,0,0
12369117,2,0
12369118,0,4
12369119,0,4
12369120,0,0
12369121,6,0
12369122,0,0
12369123,0,6
12369480,194,30
12369481,0,44
12369482,54,120
12369483,68,22
12369484,48,240
12369485,100,26
12369486,8,20
12369487,82,20
12369488,126,80
12369489,42,120
12369490,120,4
12369491,44,126
12369611,78,392
12369612,358,650
12369613,506,400
12369615,90,104
12369616,64,90
12369618,6,208
12369637,0,4
12369638,0,0
12369639,2,2
12369640,2,4
12369641,2,0
12369642,0,0
12369643,0,0
12369644,0,0
12369714,2,2
12369715,10,0
12369716,0,6
12369717,4,0
12369718,0,8
12369719,0,0
12369720,20,0
12369721,24,0
12369722,10,6
12369723,6,2
12369724,2,0
12369787,8,0
12369788,4,0
12369789,4,2
12369790,0,2
12369791,2,0
12369792,0,0
12369793,6,8
12369794,2,0
12369795,0,12
12369796,2,2
12369797,0,0
12369798,8,6
12369799,0,0
12369800,0,0
12369801,4,0
12369802,2,0
12369994,32,10
12370047,234,482
12370149,2,16
12370150,36,52
12370151,28,22
12370152,36,2
12370153,54,20
12370154,92,6
12370155,10,86
12370164,14,56
12370171,44,16
12370172,34,12
12370173,10,0
12370174,22,4
12370175,10,2
12370176,40,0
12370179,494,86
12370184,10,30
12370185,26,10
12370186,20,0
12370187,38,4
12370188,34,4
12370189,18,6
12370190,32,98
12370191,42,12
12370192,52,0
12370193,80,12
12370194,32,60
12370217,0,0
12370221,20,2
12370222,42,8
12370223,22,8
12370224,60,22
12370227,46,4
12370231,0,20
12370232,20,12
12370233,24,132
12370236,26,0
12370240,202,34
12370251,8,42
12370279,22,4
12370284,6,34
12370285,38,32
12370298,0,8
12370377,0,2
12370378,0,0
12370379,0,6
12370380,0,0
12370381,0,10
12370382,2,6
12370383,2,0
12370384,0,6
12370385,6,2
12370387,0,22
12370388,410,230
12370389,20,8
12370390,22,14
12370391,2,10
12370392,8,20
12370393,32,48
12370394,40,0
12370395,80,12
12370396,20,4
12370397,0,6
12370401,84,0
12370403,4,68
12370407,4,12
12370408,28,4
12370409,0,6
12370410,68,14
12370412,10,2
12370413,2,0
12370414,4,0
12370415,8,2
12370416,0,6
12370417,0,0
12370418,2,4
12370419,0,2
12370420,0,6
12370421,0,0
12370422,4,4
12370423,10,4
12370426,2,0
12370433,4,0
12370434,6,0
12370435,0,0
12370436,4,4
12370437,4,0
12370438,4,0
12370439,6,2
12370440,6,4
12370441,2,0
12370442,8,8
12370443,10,0
12370448,14,2
12370449,8,2
12370450,4,0
12370451,2,2
12370452,8,0
12370453,10,2
12370454,2,0
12370455,8,4
12370461,0,0
12370463,0,2
12370464,8,8
12370466,18,0
12370467,6,2
12370468,28,26
12370469,8,0
12370470,28,18
12370471,24,14
12370472,6,20
12370473,14,10
12370480,2,0
12370481,0,0
12370482,2,0
12370483,0,0
12370484,4,0
12370485,0,0
12370486,2,2
12370487,4,0
12370488,2,10
12370489,0,2
12370490,2,0
12370491,4,0
12370492,4,0
12370493,2,0
12370494,6,0
12370495,0,0
12370496,0,8
12370497,0,0
12370498,0,0
12370499,2,0
12370500,0,0
12370501,0,0
12370502,0,6
12370503,0,0
12370504,2,0
12370505,2,0
12370506,0,0
12370517,0,30
12370518,10,14
12370519,4,10
12370520,10,2
12370521,12,0
12370522,14,16
12370523,8,6
12370524,30,2
12370525,2,10
12370526,10,8
12370527,2,4
12370528,16,2
12370529,2,12
12370530,0,6
12370531,4,0
12370532,16,12
12370533,2,0
12370534,4,0
12370535,2,8
12370536,8,0
12370537,0,0
12370538,0,0
12370539,2,0
12370540,4,0
12370541,4,8
12370542,0,0
12370543,2,4
12370544,0,0
12370545,0,0
12370546,2,4
12370547,0,0
12370548,0,0
12370549,0,2
12370554,0,0
12370558,6,0
12370559,0,10
12370565,2,20
12370566,34,0
12370567,28,30
12370568,6,6
12370569,8,0
12370570,2,18
12370571,4,16
12370572,0,20
12370573,54,0
12370574,128,14
12370575,92,10
12370576,42,0
12370577,38,8
12370578,6,14
12370579,2,32
12370580,34,66
12370599,2,0
12370600,4,0
12370601,10,2
12370602,2,0
12370603,4,0
12370604,8,2
12370605,0,0
12370606,4,14
12370607,2,0
12370608,0,4
12370609,0,2
12370610,2,2
12370611,0,22
12370612,6,0
12370613,4,0
12370614,16,0
12370615,0,2
12370616,0,6
12370617,8,0
12370618,4,10
12370619,6,2
12370620,0,4
12370621,0,4
12370622,0,0
12370623,0,4
12370624,8,4
12370625,0,0
12370626,8,4
12370627,0,0
12370628,6,16
12370630,0,0
12370631,0,8
12370634,0,0
12370635,6,4
12370636,2,6
12370637,4,0
12370638,0,4
12370642,296,94
12370643,0,6
12370644,30,0
12370645,8,2
12370646,22,32
12370647,6,4
12370648,64,10
12370649,16,8
12370650,6,16
12370651,2,2
12370652,16,8
12370653,14,0
12370654,18,2
12370655,12,30
12370656,6,6
12370657,0,30
12370658,8,18
12370659,8,4
12370660,28,68
12370661,4,12
12370662,4,4
12370663,0,4
12370664,6,16
12370665,8,0
12370668,24,6
12370669,6,30
12370670,34,6
12370671,26,10
12370672,22,4
12370673,2,50
12370674,34,0
12370675,4,6
12370676,18,0
12370677,24,4
12370678,4,16
12370679,4,2
12370680,54,2
12370681,58,4
12370682,16,20
12370683,4,26
12370689,42,32
12370692,12,0
12370772,34,54
12370923,224,20
12370942,128,8
12370944,6,4
12370945,4,2
12370946,2,42
12370947,8,14
12370948,6,8
12370949,0,8
12370950,26,32
12370951,2,32
12370952,0,2
12370953,6,2
12370954,14,38
12370955,6,4
12370956,18,18
12370957,0,0
12370958,2,6
12370960,16,4
12370961,0,2
12370962,4,8
12370963,12,4
12370964,12,0
12370965,8,0
12370966,14,0
12370967,14,0
12370968,4,22
12370969,0,2
12370970,8,0
12370971,0,0
12370972,6,2
12370973,0,14
12370974,0,8
12370975,6,0
12371020,76,48
12371033,4,4
12371034,0,2
12371035,2,2
12371036,8,4
12371037,4,0
12371038,0,8
12371039,6,0
12371040,8,0
12371080,190,50
12371224,16,30
12371225,8,14
12371226,20,56
12371227,54,154
12371228,40,58
12371229,32,62
12371230,62,0
12371231,18,18
12371232,14,16
12371234,74,14
12371235,6,16
12371236,2706,1346
12371237,254,636
12371238,0,0
12371255,0,2
12371256,6,0
12371257,0,2
12371258,2,0
12371259,2,0
12371260,4,10
12371261,2,0
12371262,2,0
12371263,2,0
12371264,2,0
12371265,0,2
12371266,2,0
12371267,0,2
12371268,2,0
12371269,0,0
12371270,0,0
12371271,0,0
12371272,2,0
12371273,0,0
12371274,6,6
12371275,4,0
12371276,0,0
12371277,0,0
12371278,0,0
12371279,0,0
12371280,0,0
12371281,0,0
12371282,0,0
12371283,0,0
12371284,2,0
12371285,0,0
12371286,2,0
12371531,0,0
12371532,0,0
12371533,10,0
12371534,4,4
12371535,0,0
12371554,24,4
12371555,20,0
12371556,22,2
12371558,10,2
12371559,0,0
12371561,0,0
12371564,88,36
12371565,18,22
12371566,8,78
12371570,40,30
12371571,10,16
12371573,42,0
12371575,24,66
12371652,0,0
12371671,2,6
12371672,4,0
12371674,2,0
12371675,2,0
12371679,70,4
12371680,12,8
12371681,4,26
12371682,4,14
12371695,2,0
12371698,0,0
12371701,0,0
12371860,8,8
12371861,4,2
12371921,68,84
12371922,70,0
12371923,56,26
12371929,0,8
12371936,24,8
12371940,34,32
12371941,28,14
12371970,16,44
12371971,88,20
12371972,26,8
12371973,16,140
12371978,50,12
12371979,46,4
12371980,58,20
12371981,42,4
12371982,0,16
12371983,20,156
12372057,0,0
12372058,8,0
12372137,6,4
12372144,2,0
12372145,0,0
12372153,2,0
12372229,10,4
12372230,6,0
12372239,0,0
12372240,0,2
12372241,6,0
12372262,2,2
12372266,14,8
12372310,12,4
12372320,2,0
12372377,0,0
12372378,2,0
12372400,8,2
12372409,0,0
12372426,4,4
12372524,0,18
12372585,24,24
12372612,2,8
12372719,0,0
12372727,4,0
12372728,8,2
12372743,2,0
12372746,8,52
12372839,0,0
12372904,8,14
12372905,22,22
12372906,28,4
12372907,0,0
12372908,6,2
12372909,14,0
12372910,16,18
12372963,8,28
12372965,2,4
12372966,2,34
12372967,30,8
12372968,2,0
12372969,12,10
12372970,14,2
12372971,0,2
12372972,18,0
12372973,22,4
12372974,14,4
12372975,8,16
12372976,0,52
12372978,0,14
12372979,8,8
12372981,8,12
12372982,0,0
12372983,0,6
12372985,20,8
12372986,2,26
12372987,32,0
12372988,8,2
12372989,14,58
12372990,26,8
12372991,6,0
12372992,36,8
12372993,6,16
12372994,4,20
12372995,32,4
12372996,2,34
12372997,4,56
12372999,2,44
12373001,0,18
12373002,20,2
12373003,8,16
12373004,0,6
12373005,2,26
12373006,32,4
12373007,10,34
12373008,4,38
12373009,6,32
12373010,6,62
12373011,36,62
12373013,60,72
12373014,112,76
12373015,88,84
12373016,28,62
12373017,154,210
12373018,84,104
12373021,14,6
12373022,12,22
12373023,4,22
12373025,8,18
12373027,12,18
12373028,8,8
12373030,6,2
12373032,14,46
12373033,32,8
12373034,6,10
12373035,58,10
12373044,14,24
12373045,0,0
12373046,20,18
12373047,2,30
12373049,20,0
12373050,36,6
12373051,30,14
12373053,2,22
12373072,4,20
12373073,18,4
12373076,26,2
12373078,2,18
12373085,0,10
12373089,42,6
12373090,0,4
12373092,4,18
12373093,22,2
12373110,6,0
12373111,6,6
12373112,8,8
12373113,22,8
12373115,38,14
12373117,16,0
12373119,18,10
12373120,38,14
12373121,28,54
12373122,0,4
12373123,8,54
12373124,2,0
12373126,16,4
12373127,34,0
12373129,6,18
